id,state,gender,median_home_val,hvp1,pobc1,pobc2,avggift,target_d,median_household_income,ic2,ic3,ic4,ic5,ic2_,quantile_ic3
56674,KY,Male,335.0,0,1,80,6,15.0,137,205.0,166,195.0,6927.0,Low,"(-0.001, 287.0]"
40105,FL,Female,700.0,0,24,27,15,23.0,228,277.0,309,326.0,13851.0,Low,"(287.0, 365.0]"
76914,IA,Male,337.0,0,0,87,9,15.0,220,265.0,258,301.0,8147.0,Low,"(-0.001, 287.0]"
7947,MI,Male,557.0,1,2,69,9,11.0,279,337.0,321,372.0,12466.0,Low,"(287.0, 365.0]"
166350,CA,Female,3333.0,94,9,50,20,25.0,690,871.0,759,913.0,37495.0,High,"(479.75, 1311.0]"
2151,CA,Male,1126.0,6,39,38,20,25.0,243,261.0,275,285.0,8614.0,Low,"(-0.001, 287.0]"
107298,NE,Female,0.0,0,0,0,38,43.0,0,0.0,0,0.0,0.0,Low,"(-0.001, 287.0]"
37762,FL,Male,1987.0,49,47,20,14,30.0,403,524.0,567,633.0,29344.0,Moderate,"(479.75, 1311.0]"
117383,TX,Female,0.0,0,0,0,15,21.0,0,0.0,0,0.0,0.0,Low,"(-0.001, 287.0]"
174375,OR,Female,1093.0,7,5,44,25,25.0,315,431.0,386,483.0,15130.0,Moderate,"(365.0, 479.75]"
102742,MO,Male,238.0,0,0,82,6,9.0,176,225.0,233,287.0,10253.0,Low,"(-0.001, 287.0]"
53793,TN,Female,966.0,2,3,47,7,5.0,517,528.0,547,569.0,18463.0,Moderate,"(479.75, 1311.0]"
59070,KY,Male,377.0,0,0,85,10,10.0,234,252.0,276,285.0,9657.0,Low,"(-0.001, 287.0]"
107279,NE,Female,825.0,2,2,68,4,4.0,417,459.0,453,503.0,16332.0,Moderate,"(365.0, 479.75]"
88886,IL,Male,962.0,12,3,67,35,40.0,391,444.0,452,486.0,17404.0,Moderate,"(365.0, 479.75]"
190552,NM,Male,1082.0,2,4,24,10,7.0,482,566.0,522,609.0,22454.0,Moderate,"(479.75, 1311.0]"
148869,CA,Male,2362.0,74,9,61,13,15.0,613,632.0,655,678.0,21179.0,Moderate,"(479.75, 1311.0]"
146463,CA,U,2163.0,67,7,66,4,5.0,484,522.0,537,581.0,17262.0,Moderate,"(479.75, 1311.0]"
85204,MN,Male,359.0,1,1,85,11,20.0,168,258.0,203,269.0,9568.0,Low,"(-0.001, 287.0]"
143782,CA,Male,5854.0,99,15,43,28,25.0,927,1077.0,920,993.0,45167.0,High,"(479.75, 1311.0]"
17102,NC,Female,685.0,1,0,67,5,7.0,271,314.0,339,396.0,13235.0,Low,"(287.0, 365.0]"
190157,NC,Female,603.0,4,3,84,9,15.0,173,215.0,239,329.0,12562.0,Low,"(-0.001, 287.0]"
93681,IL,Male,682.0,1,0,62,12,16.0,322,359.0,297,336.0,8194.0,Low,"(287.0, 365.0]"
105741,KS,Male,581.0,1,5,65,17,20.0,295,349.0,349,402.0,13925.0,Low,"(287.0, 365.0]"
98962,IL,Female,380.0,1,1,86,11,25.0,229,277.0,299,351.0,11773.0,Low,"(287.0, 365.0]"
32552,FL,Female,1229.0,21,2,30,7,20.0,469,502.0,507,544.0,17313.0,Moderate,"(479.75, 1311.0]"
23465,SC,Female,689.0,0,1,69,12,15.0,313,320.0,343,350.0,12601.0,Low,"(287.0, 365.0]"
155130,CA,Male,1715.0,34,10,55,4,4.5,607,619.0,647,660.0,21473.0,Moderate,"(479.75, 1311.0]"
15017,FL,Female,762.0,7,7,13,8,18.0,254,355.0,327,411.0,17458.0,Low,"(287.0, 365.0]"
123438,TX,Female,683.0,0,6,50,6,3.0,449,471.0,484,507.0,19552.0,Moderate,"(479.75, 1311.0]"
178796,WA,Female,1648.0,28,5,50,8,9.0,395,488.0,480,542.0,22216.0,Moderate,"(479.75, 1311.0]"
143790,CA,Female,5907.0,99,18,26,16,15.0,1285,1340.0,1063,1144.0,91205.0,Very High,"(479.75, 1311.0]"
173737,HI,Male,1473.0,23,17,67,20,20.0,327,324.0,395,382.0,12051.0,Low,"(365.0, 479.75]"
57017,FL,Female,484.0,0,8,11,20,20.0,150,243.0,195,266.0,11909.0,Low,"(-0.001, 287.0]"
131551,CO,Male,645.0,0,3,32,8,10.0,214,308.0,251,313.0,14783.0,Low,"(-0.001, 287.0]"
72796,MI,Male,577.0,0,1,74,9,15.0,375,380.0,389,394.0,15853.0,Moderate,"(365.0, 479.75]"
178498,WA,Male,1642.0,30,10,32,11,15.0,275,388.0,349,485.0,19679.0,Moderate,"(287.0, 365.0]"
77742,TX,Female,1163.0,11,4,41,5,5.0,378,459.0,439,526.0,23408.0,Moderate,"(365.0, 479.75]"
21204,NC,Female,675.0,0,2,69,6,8.0,305,373.0,365,427.0,16318.0,Low,"(287.0, 365.0]"
71146,MI,Female,602.0,0,1,87,9,10.0,336,366.0,363,391.0,12418.0,Low,"(287.0, 365.0]"
161230,CA,Female,746.0,0,3,64,15,20.0,346,352.0,363,368.0,10165.0,Low,"(287.0, 365.0]"
67712,MI,Female,459.0,0,3,41,27,100.0,116,518.0,280,533.0,19070.0,Moderate,"(-0.001, 287.0]"
178540,WA,Female,922.0,3,5,52,8,15.0,232,298.0,298,361.0,13725.0,Low,"(287.0, 365.0]"
35306,FL,Female,833.0,0,8,21,12,25.0,277,350.0,329,387.0,14317.0,Low,"(287.0, 365.0]"
14984,MN,Male,1793.0,38,1,66,14,15.0,781,796.0,832,849.0,27481.0,High,"(479.75, 1311.0]"
53295,TN,Female,470.0,0,0,80,12,15.0,235,292.0,275,318.0,8963.0,Low,"(-0.001, 287.0]"
115398,OK,Female,338.0,0,0,76,5,5.0,203,254.0,242,284.0,9618.0,Low,"(-0.001, 287.0]"
24610,SC,Male,420.0,0,0,90,4,4.0,225,253.0,249,285.0,9634.0,Low,"(-0.001, 287.0]"
116993,TX,Male,1576.0,8,0,71,12,10.0,388,418.0,528,579.0,24013.0,Moderate,"(479.75, 1311.0]"
80800,WI,Female,677.0,0,0,84,8,8.0,282,303.0,334,370.0,11541.0,Low,"(287.0, 365.0]"
72757,MI,Female,559.0,0,1,85,11,21.0,344,361.0,378,403.0,13072.0,Low,"(365.0, 479.75]"
38642,FL,Male,731.0,4,24,33,15,10.0,350,385.0,401,432.0,13977.0,Moderate,"(365.0, 479.75]"
179293,WA,Male,1196.0,4,3,49,10,10.0,327,406.0,382,456.0,16530.0,Moderate,"(365.0, 479.75]"
79427,WI,Female,718.0,0,1,80,8,10.0,410,443.0,425,462.0,14721.0,Moderate,"(365.0, 479.75]"
99813,MO,Male,460.0,0,0,72,11,20.0,223,265.0,257,297.0,9579.0,Low,"(-0.001, 287.0]"
368,CA,Male,2257.0,78,8,50,6,10.0,485,541.0,488,523.0,17885.0,Moderate,"(479.75, 1311.0]"
129200,CO,Female,726.0,0,3,37,9,14.0,370,426.0,388,406.0,13631.0,Moderate,"(365.0, 479.75]"
171215,CA,Male,1327.0,8,6,54,11,17.0,397,409.0,435,442.0,15850.0,Moderate,"(365.0, 479.75]"
41222,FL,Male,956.0,3,2,33,11,20.0,348,344.0,412,417.0,13177.0,Low,"(365.0, 479.75]"
44410,FL,Male,565.0,0,3,31,6,8.0,154,163.0,180,193.0,6724.0,Low,"(-0.001, 287.0]"
175057,OR,Male,987.0,1,3,45,12,19.0,361,440.0,400,485.0,18610.0,Moderate,"(365.0, 479.75]"
83959,MN,Female,1138.0,1,3,71,9,16.0,545,613.0,602,672.0,23589.0,Moderate,"(479.75, 1311.0]"
35877,FL,Female,535.0,1,3,32,4,5.0,226,236.0,250,265.0,9934.0,Low,"(-0.001, 287.0]"
96763,IL,Female,427.0,0,1,72,10,20.0,71,141.0,121,253.0,6671.0,Low,"(-0.001, 287.0]"
144691,CA,Male,5806.0,99,10,46,20,20.0,778,871.0,830,896.0,50987.0,High,"(479.75, 1311.0]"
180805,WA,Female,1413.0,22,13,46,6,20.0,306,329.0,397,435.0,18792.0,Low,"(365.0, 479.75]"
180050,WA,Female,1180.0,4,8,54,12,25.0,333,385.0,414,464.0,20815.0,Moderate,"(365.0, 479.75]"
111592,AR,Male,318.0,0,9,83,17,16.0,53,105.0,113,152.0,3748.0,Low,"(-0.001, 287.0]"
66087,MI,Female,554.0,0,4,69,7,20.0,414,424.0,432,445.0,15267.0,Moderate,"(365.0, 479.75]"
121554,TX,Female,1900.0,43,16,38,5,6.0,404,582.0,498,664.0,34592.0,Moderate,"(479.75, 1311.0]"
137429,Arizona,Male,866.0,1,4,0,25,25.0,387,453.0,428,491.0,24381.0,Moderate,"(365.0, 479.75]"
127171,TX,Female,1223.0,22,1,62,9,15.0,313,419.0,444,538.0,17822.0,Moderate,"(365.0, 479.75]"
167517,CA,Female,2324.0,64,13,64,10,25.0,374,404.0,445,484.0,14229.0,Moderate,"(365.0, 479.75]"
14386,MO,Female,2528.0,53,4,44,24,10.0,439,591.0,542,686.0,32768.0,Moderate,"(479.75, 1311.0]"
184011,WA,Female,1183.0,26,0,52,37,25.0,217,528.0,379,628.0,24703.0,Moderate,"(365.0, 479.75]"
121967,TX,Male,655.0,0,40,41,8,15.0,318,315.0,328,324.0,8044.0,Low,"(287.0, 365.0]"
20194,NC,Female,399.0,0,0,79,6,10.0,211,259.0,249,295.0,9617.0,Low,"(-0.001, 287.0]"
84967,MN,Male,418.0,0,0,88,10,15.0,190,290.0,244,403.0,13707.0,Low,"(-0.001, 287.0]"
93684,IL,Male,595.0,0,2,63,8,11.0,385,394.0,406,419.0,12802.0,Moderate,"(365.0, 479.75]"
92802,IL,Male,0.0,0,0,0,11,10.0,0,0.0,0,0.0,0.0,Low,"(-0.001, 287.0]"
24900,SC,Female,548.0,2,0,72,11,25.0,289,327.0,340,388.0,11933.0,Low,"(287.0, 365.0]"
121926,TX,Female,1125.0,0,2,55,10,20.0,227,287.0,246,279.0,15743.0,Low,"(-0.001, 287.0]"
12003,CA,Female,3626.0,96,9,45,12,20.0,749,785.0,795,838.0,30685.0,High,"(479.75, 1311.0]"
7852,NE,Female,503.0,0,0,61,8,10.0,261,267.0,290,308.0,9917.0,Low,"(287.0, 365.0]"
111137,AR,Female,545.0,1,0,59,17,21.0,257,265.0,301,301.0,10669.0,Low,"(287.0, 365.0]"
47688,AL,Female,455.0,1,0,84,12,10.0,257,350.0,321,389.0,13452.0,Low,"(287.0, 365.0]"
25576,GA,Male,1201.0,3,3,52,7,21.0,317,408.0,426,507.0,19960.0,Moderate,"(365.0, 479.75]"
127392,TX,Male,592.0,0,0,53,16,23.0,188,406.0,240,359.0,14406.0,Moderate,"(-0.001, 287.0]"
77495,WI,Female,614.0,1,1,88,7,10.0,340,388.0,377,428.0,14439.0,Moderate,"(365.0, 479.75]"
87210,MT,Female,423.0,0,2,75,11,20.0,256,296.0,295,344.0,10311.0,Low,"(287.0, 365.0]"
93218,IL,Male,302.0,0,11,67,11,10.0,208,216.0,207,203.0,5668.0,Low,"(-0.001, 287.0]"
184974,AK,Female,1157.0,8,8,33,7,10.0,365,514.0,448,559.0,21892.0,Moderate,"(365.0, 479.75]"
136768,CA,Female,2312.0,63,7,44,6,2.0,456,516.0,531,589.0,21372.0,Moderate,"(479.75, 1311.0]"
42724,FL,Male,440.0,0,3,41,9,25.0,164,186.0,220,254.0,8444.0,Low,"(-0.001, 287.0]"
82313,MN,Female,569.0,1,1,84,9,15.0,276,315.0,317,350.0,12795.0,Low,"(287.0, 365.0]"
132820,WY,Female,680.0,1,3,39,9,15.0,353,393.0,406,457.0,14347.0,Moderate,"(365.0, 479.75]"
51683,TN,Male,690.0,1,5,57,5,5.0,194,371.0,263,411.0,13120.0,Low,"(-0.001, 287.0]"
93538,IL,Female,438.0,17,0,58,20,36.0,159,146.0,165,156.0,3975.0,Low,"(-0.001, 287.0]"
145407,CA,Female,2166.0,68,8,52,8,10.0,415,402.0,457,445.0,16471.0,Moderate,"(365.0, 479.75]"
55553,MS,Male,394.0,0,0,89,25,20.0,188,220.0,227,252.0,8350.0,Low,"(-0.001, 287.0]"
58447,KY,Female,630.0,0,8,55,9,10.0,300,327.0,321,361.0,13719.0,Low,"(287.0, 365.0]"
159424,CA,Male,3276.0,92,15,40,25,75.0,358,478.0,436,555.0,23535.0,Moderate,"(365.0, 479.75]"
34649,FL,Female,1171.0,9,5,20,5,7.0,483,512.0,544,570.0,19553.0,Moderate,"(479.75, 1311.0]"
50154,TN,Male,1103.0,3,2,74,15,15.0,467,503.0,497,524.0,17130.0,Moderate,"(479.75, 1311.0]"
77432,WI,Male,673.0,0,2,88,11,15.0,293,335.0,296,348.0,12900.0,Low,"(287.0, 365.0]"
152821,CA,Female,1633.0,8,9,13,5,11.0,286,318.0,306,351.0,16765.0,Low,"(287.0, 365.0]"
57964,KY,Male,428.0,4,1,71,9,12.0,166,304.0,240,334.0,13608.0,Low,"(-0.001, 287.0]"
188385,TX,Female,262.0,0,0,67,15,5.0,150,194.0,186,228.0,8475.0,Low,"(-0.001, 287.0]"
65899,MI,Female,905.0,0,11,70,7,10.0,470,533.0,549,605.0,21564.0,Moderate,"(479.75, 1311.0]"
171302,CA,Female,1693.0,23,6,58,11,15.0,423,467.0,457,492.0,17493.0,Moderate,"(365.0, 479.75]"
38106,FL,Female,1806.0,33,38,5,2,3.0,243,312.0,338,450.0,22969.0,Low,"(287.0, 365.0]"
35906,FL,Female,683.0,2,4,32,15,15.0,284,325.0,313,368.0,12396.0,Low,"(287.0, 365.0]"
4513,MI,Male,630.0,0,3,75,13,20.0,355,396.0,395,437.0,15914.0,Moderate,"(365.0, 479.75]"
14272,AR,Female,389.0,0,1,69,12,20.0,207,234.0,253,286.0,9933.0,Low,"(-0.001, 287.0]"
1779,AR,Male,417.0,0,6,42,13,12.5,131,199.0,200,282.0,6858.0,Low,"(-0.001, 287.0]"
180512,WA,Male,731.0,1,4,53,6,10.0,304,355.0,349,382.0,13513.0,Low,"(287.0, 365.0]"
41065,NV,Female,1569.0,22,3,44,12,15.0,673,672.0,785,781.0,25775.0,Moderate,"(479.75, 1311.0]"
111949,AR,Female,335.0,0,0,76,4,5.0,166,207.0,207,239.0,8297.0,Low,"(-0.001, 287.0]"
35043,FL,Male,1357.0,26,4,30,13,16.0,521,534.0,571,587.0,20642.0,Moderate,"(479.75, 1311.0]"
86311,SD,U,530.0,0,1,80,5,6.0,309,375.0,276,375.0,11438.0,Low,"(-0.001, 287.0]"
182293,WA,Male,883.0,6,2,66,14,19.0,294,315.0,355,363.0,13642.0,Low,"(287.0, 365.0]"
179023,WA,Male,982.0,0,5,61,20,35.0,318,388.0,341,384.0,12744.0,Moderate,"(287.0, 365.0]"
65481,MI,Male,663.0,0,5,64,15,20.0,432,501.0,483,534.0,16668.0,Moderate,"(479.75, 1311.0]"
21144,NC,Male,827.0,8,1,60,6,6.0,240,275.0,297,319.0,12413.0,Low,"(287.0, 365.0]"
9390,MI,Female,266.0,0,16,72,8,5.0,146,167.0,217,211.0,7863.0,Low,"(-0.001, 287.0]"
157973,CA,Male,1967.0,45,8,15,10,12.0,371,409.0,403,436.0,24029.0,Moderate,"(365.0, 479.75]"
176890,OR,Female,470.0,1,6,45,5,8.0,305,339.0,318,355.0,11035.0,Low,"(287.0, 365.0]"
65181,MI,Male,626.0,2,2,83,9,11.0,356,388.0,392,440.0,16309.0,Moderate,"(365.0, 479.75]"
181083,WA,Male,1521.0,33,3,64,8,5.0,412,422.0,497,543.0,19703.0,Moderate,"(479.75, 1311.0]"
175951,OR,Female,584.0,0,7,51,10,15.0,282,314.0,318,347.0,13789.0,Low,"(287.0, 365.0]"
20966,NC,Female,588.0,0,2,56,19,20.0,257,288.0,285,318.0,10225.0,Low,"(-0.001, 287.0]"
91779,IL,Female,1063.0,0,5,79,20,20.0,294,360.0,354,434.0,18383.0,Low,"(287.0, 365.0]"
98099,IL,Female,588.0,2,1,85,13,21.0,272,345.0,331,387.0,13570.0,Low,"(287.0, 365.0]"
32485,FL,Female,663.0,3,3,24,11,37.0,293,315.0,305,340.0,12675.0,Low,"(287.0, 365.0]"
111284,AR,Female,582.0,0,1,61,4,5.0,292,308.0,323,340.0,10930.0,Low,"(287.0, 365.0]"
15651,NC,Female,1497.0,21,1,76,6,10.0,581,678.0,667,762.0,30594.0,Moderate,"(479.75, 1311.0]"
96220,IL,Female,281.0,0,0,83,7,14.0,280,314.0,274,342.0,10874.0,Low,"(-0.001, 287.0]"
73221,MI,Male,784.0,2,5,67,11,10.0,289,378.0,332,400.0,12840.0,Moderate,"(287.0, 365.0]"
170143,CA,Female,1722.0,39,13,59,4,5.0,404,420.0,411,433.0,13454.0,Moderate,"(365.0, 479.75]"
43884,FL,Male,645.0,1,6,7,5,5.0,226,249.0,257,284.0,13007.0,Low,"(-0.001, 287.0]"
61338,IN,Male,544.0,0,5,68,5,5.0,330,403.0,360,433.0,14398.0,Moderate,"(287.0, 365.0]"
82636,MN,Female,896.0,6,2,70,8,15.0,291,335.0,340,438.0,17357.0,Low,"(287.0, 365.0]"
190730,NV,Male,398.0,0,3,39,8,14.0,248,303.0,292,337.0,11618.0,Low,"(287.0, 365.0]"
121071,TX,Female,900.0,3,15,43,13,15.0,273,337.0,336,455.0,19298.0,Low,"(287.0, 365.0]"
94386,IL,Male,1421.0,24,6,81,5,6.0,435,604.0,534,662.0,18555.0,Moderate,"(479.75, 1311.0]"
31094,GA,Female,405.0,0,1,81,6,5.0,166,208.0,215,254.0,7997.0,Low,"(-0.001, 287.0]"
58463,KY,Male,297.0,0,0,72,21,10.0,176,178.0,185,187.0,5972.0,Low,"(-0.001, 287.0]"
160716,KS,Female,317.0,0,3,64,4,7.0,231,249.0,241,249.0,17155.0,Low,"(-0.001, 287.0]"
156414,CA,Female,2184.0,67,25,38,12,20.0,351,376.0,394,419.0,16480.0,Moderate,"(365.0, 479.75]"
137592,Arizona,Male,0.0,0,0,0,17,25.0,0,0.0,0,0.0,0.0,Low,"(-0.001, 287.0]"
130840,CO,Male,1848.0,40,3,24,8,20.0,643,688.0,705,765.0,27612.0,Moderate,"(479.75, 1311.0]"
133176,ID,Female,2111.0,53,4,26,16,50.0,320,408.0,444,550.0,28034.0,Moderate,"(365.0, 479.75]"
164044,CA,Male,5795.0,99,17,36,11,15.0,1329,1326.0,1201,1204.0,57002.0,Very High,"(479.75, 1311.0]"
190746,AL,Male,710.0,0,3,50,10,11.0,402,429.0,433,457.0,14119.0,Moderate,"(365.0, 479.75]"
52116,NC,Female,680.0,2,3,60,9,10.0,236,279.0,277,318.0,11568.0,Low,"(-0.001, 287.0]"
42913,FL,Male,950.0,3,5,16,7,5.0,357,449.0,420,469.0,18756.0,Moderate,"(365.0, 479.75]"
124143,TX,Male,846.0,0,1,73,5,6.0,538,541.0,595,602.0,18861.0,Moderate,"(479.75, 1311.0]"
47385,AL,Male,2432.0,64,0,62,15,15.0,1273,1332.0,1057,1105.0,55765.0,Very High,"(479.75, 1311.0]"
92312,IL,Female,3573.0,98,15,70,10,24.0,1245,1474.0,1065,1179.0,83519.0,Very High,"(479.75, 1311.0]"
114208,OK,Male,393.0,0,1,65,15,50.0,195,212.0,222,221.0,10232.0,Low,"(-0.001, 287.0]"
127744,TX,Male,600.0,0,0,77,8,15.0,420,461.0,467,479.0,17725.0,Moderate,"(365.0, 479.75]"
86696,ND,Female,469.0,0,0,79,19,25.0,293,354.0,331,398.0,13446.0,Low,"(287.0, 365.0]"
177131,OR,Female,605.0,0,3,47,12,10.0,223,326.0,283,323.0,12224.0,Low,"(-0.001, 287.0]"
42689,FL,Female,711.0,0,12,7,3,4.0,267,305.0,307,363.0,15229.0,Low,"(287.0, 365.0]"
7879,CA,Female,1072.0,6,14,63,17,25.0,284,306.0,378,427.0,14572.0,Low,"(365.0, 479.75]"
13089,MI,Female,782.0,1,0,89,20,34.0,462,475.0,498,504.0,15816.0,Moderate,"(479.75, 1311.0]"
98085,IL,Male,464.0,0,0,84,10,10.0,225,291.0,277,364.0,12445.0,Low,"(-0.001, 287.0]"
5614,CA,Male,1803.0,20,13,13,13,19.0,281,418.0,364,492.0,24681.0,Moderate,"(287.0, 365.0]"
122198,TX,Female,1329.0,1,13,38,6,6.0,685,727.0,689,743.0,21941.0,Moderate,"(479.75, 1311.0]"
131537,AL,Female,408.0,1,0,87,8,7.0,215,253.0,259,286.0,9667.0,Low,"(-0.001, 287.0]"
171609,CA,Female,1537.0,19,13,58,13,20.0,495,509.0,528,544.0,17689.0,Moderate,"(479.75, 1311.0]"
47914,AL,Female,488.0,0,0,82,4,5.0,300,314.0,282,311.0,10516.0,Low,"(-0.001, 287.0]"
25226,SC,Male,799.0,0,0,70,9,12.5,429,445.0,421,467.0,15469.0,Moderate,"(365.0, 479.75]"
158567,CA,Female,1722.0,13,10,62,6,6.0,324,406.0,365,408.0,15603.0,Moderate,"(287.0, 365.0]"
103535,MO,Female,365.0,0,0,70,13,15.0,215,249.0,269,296.0,9330.0,Low,"(-0.001, 287.0]"
13394,IL,Female,1204.0,5,7,72,7,15.0,444,514.0,491,557.0,18966.0,Moderate,"(479.75, 1311.0]"
45870,FL,Male,518.0,0,7,12,9,20.0,184,213.0,228,264.0,11126.0,Low,"(-0.001, 287.0]"
169703,CA,Female,2486.0,73,7,71,3,25.0,475,508.0,516,543.0,26926.0,Moderate,"(479.75, 1311.0]"
147484,CA,Male,5439.0,98,18,45,12,12.0,984,1029.0,961,1004.0,42403.0,High,"(479.75, 1311.0]"
151907,CA,Female,3477.0,90,14,37,5,6.0,424,601.0,528,629.0,27103.0,Moderate,"(479.75, 1311.0]"
152283,CA,Female,2813.0,81,10,12,10,10.0,313,366.0,388,474.0,23850.0,Low,"(365.0, 479.75]"
146742,CA,Male,3909.0,98,16,45,11,15.0,870,886.0,878,901.0,34835.0,High,"(479.75, 1311.0]"
68240,MI,Male,237.0,0,3,58,12,25.0,255,250.0,274,274.0,12378.0,Low,"(-0.001, 287.0]"
24975,SC,Female,545.0,1,0,80,15,20.0,302,316.0,324,338.0,12022.0,Low,"(287.0, 365.0]"
25027,SC,Male,482.0,1,0,81,5,5.0,239,282.0,287,335.0,11149.0,Low,"(-0.001, 287.0]"
184269,WA,Female,506.0,0,11,37,10,10.0,274,320.0,310,356.0,12932.0,Low,"(287.0, 365.0]"
187915,NJ,Female,1344.0,7,4,75,3,20.0,436,468.0,439,472.0,14568.0,Moderate,"(365.0, 479.75]"
16972,NC,Male,621.0,0,1,81,10,12.0,267,328.0,300,352.0,11523.0,Low,"(287.0, 365.0]"
126469,TX,Male,564.0,1,7,73,8,15.0,199,207.0,274,288.0,10369.0,Low,"(-0.001, 287.0]"
42548,FL,Female,398.0,0,8,42,8,11.0,193,207.0,195,210.0,6768.0,Low,"(-0.001, 287.0]"
72416,MI,Male,667.0,0,4,68,6,5.0,333,380.0,345,395.0,12506.0,Moderate,"(287.0, 365.0]"
118163,TX,Male,948.0,1,8,54,5,5.0,545,604.0,655,684.0,20038.0,Moderate,"(479.75, 1311.0]"
174833,OR,Female,953.0,1,3,45,13,20.0,319,379.0,387,455.0,15729.0,Moderate,"(365.0, 479.75]"
19623,NC,Female,1070.0,24,1,67,6,14.0,384,420.0,435,476.0,17806.0,Moderate,"(365.0, 479.75]"
159506,CA,Male,1029.0,5,2,64,5,10.0,415,401.0,408,413.0,17789.0,Moderate,"(365.0, 479.75]"
153743,CA,Male,1325.0,4,18,38,16,26.0,381,458.0,403,464.0,19380.0,Moderate,"(365.0, 479.75]"
100447,MO,Female,806.0,0,4,81,4,3.0,357,393.0,386,441.0,14575.0,Moderate,"(365.0, 479.75]"
126403,TX,Female,339.0,0,27,58,8,10.0,158,161.0,212,207.0,5445.0,Low,"(-0.001, 287.0]"
77695,WI,Male,1040.0,5,2,79,15,20.0,492,505.0,549,569.0,18196.0,Moderate,"(479.75, 1311.0]"
18266,NC,Male,487.0,0,1,76,5,5.0,273,308.0,275,314.0,13272.0,Low,"(-0.001, 287.0]"
80893,WI,Male,498.0,0,0,87,8,25.0,278,348.0,357,390.0,13894.0,Low,"(287.0, 365.0]"
169553,CA,Female,942.0,6,14,58,5,10.0,204,254.0,306,304.0,10323.0,Low,"(287.0, 365.0]"
30450,GA,Female,1156.0,5,1,56,31,50.0,420,617.0,541,655.0,22639.0,Moderate,"(479.75, 1311.0]"
98220,IL,Male,331.0,0,0,72,7,10.0,195,288.0,255,314.0,11368.0,Low,"(-0.001, 287.0]"
134833,UT,Male,498.0,0,8,70,5,6.0,139,229.0,246,299.0,7461.0,Low,"(-0.001, 287.0]"
179014,WA,Female,904.0,2,3,46,13,23.0,296,372.0,330,407.0,17248.0,Low,"(287.0, 365.0]"
77023,IA,Male,324.0,0,11,47,12,15.0,146,192.0,186,202.0,8170.0,Low,"(-0.001, 287.0]"
10028,CA,Male,1771.0,13,9,45,11,20.0,314,335.0,322,341.0,17567.0,Low,"(287.0, 365.0]"
20522,NC,Male,1203.0,10,1,51,15,15.0,462,473.0,497,543.0,17989.0,Moderate,"(479.75, 1311.0]"
82065,MN,Male,737.0,0,0,83,8,10.0,506,504.0,472,469.0,13295.0,Moderate,"(365.0, 479.75]"
20769,NC,Male,504.0,1,0,81,5,5.0,191,228.0,246,287.0,9564.0,Low,"(-0.001, 287.0]"
160970,CA,Male,931.0,2,8,50,5,5.0,307,318.0,332,343.0,12060.0,Low,"(287.0, 365.0]"
174609,OR,Female,819.0,2,1,41,7,10.0,259,275.0,331,367.0,13539.0,Low,"(287.0, 365.0]"
127166,TX,U,1490.0,25,7,56,18,30.0,612,645.0,733,818.0,38526.0,Moderate,"(479.75, 1311.0]"
155967,CA,Female,2521.0,63,38,45,5,5.0,412,424.0,512,516.0,13961.0,Moderate,"(479.75, 1311.0]"
14790,CA,Male,4068.0,99,20,37,6,15.0,753,821.0,748,872.0,31920.0,High,"(479.75, 1311.0]"
20583,NC,Female,810.0,1,2,56,8,14.0,441,457.0,489,503.0,17642.0,Moderate,"(479.75, 1311.0]"
185934,CA,Female,1364.0,15,50,43,18,25.0,244,255.0,296,308.0,6939.0,Low,"(287.0, 365.0]"
109449,LA,Female,456.0,0,1,67,11,12.0,238,263.0,281,317.0,10293.0,Low,"(-0.001, 287.0]"
64115,IN,Male,501.0,0,0,65,7,15.0,359,407.0,385,445.0,16856.0,Moderate,"(365.0, 479.75]"
154202,CA,Female,810.0,2,15,32,12,50.0,180,214.0,217,264.0,12413.0,Low,"(-0.001, 287.0]"
153001,CA,Male,1960.0,46,10,33,6,5.0,265,321.0,362,469.0,17243.0,Low,"(287.0, 365.0]"
154216,CA,Female,770.0,3,10,45,4,13.0,213,264.0,276,313.0,11794.0,Low,"(-0.001, 287.0]"
174976,OR,Female,619.0,1,1,53,12,15.0,244,271.0,300,324.0,13392.0,Low,"(287.0, 365.0]"
140547,NM,Male,544.0,1,2,44,20,20.0,259,305.0,322,341.0,11638.0,Low,"(287.0, 365.0]"
169371,CA,Female,1436.0,16,7,66,25,20.0,308,347.0,338,372.0,11970.0,Low,"(287.0, 365.0]"
167100,CA,Male,3223.0,89,9,59,6,10.0,487,516.0,568,597.0,22177.0,Moderate,"(479.75, 1311.0]"
157295,CA,U,5500.0,99,8,50,11,35.0,365,424.0,456,614.0,31227.0,Moderate,"(365.0, 479.75]"
19020,NC,Female,1588.0,35,0,61,16,19.0,450,471.0,478,511.0,18048.0,Moderate,"(365.0, 479.75]"
105325,KS,Female,227.0,0,0,72,2,6.0,202,241.0,220,251.0,8250.0,Low,"(-0.001, 287.0]"
30117,GA,Male,679.0,0,0,87,13,16.0,350,374.0,377,402.0,11290.0,Low,"(365.0, 479.75]"
121798,TX,Male,612.0,0,18,51,12,15.0,508,510.0,551,547.0,23219.0,Moderate,"(479.75, 1311.0]"
86322,SD,Female,213.0,1,1,57,5,5.0,222,273.0,283,329.0,12227.0,Low,"(-0.001, 287.0]"
